timestamp,10.0.0.1-10.0.0.5,10.0.0.2-10.0.0.6,10.0.0.3-10.0.0.7,10.0.0.4-10.0.0.8
0.0,92.0,0.0,120.0,0.0
1.0,100.0,0.0,120.0,0.0
2.0,88.0,0.0,86.0,0.0
3.0,98.0,0.0,90.0,0.0
4.0,88.0,0.0,84.0,0.0
5.0,98.0,0.0,94.0,0.0
6.0,86.0,0.0,84.0,0.0
7.0,100.0,0.0,94.0,0.0
8.0,88.0,0.0,82.0,0.0
9.0,96.0,0.0,90.0,0.0
10.0,88.0,0.0,84.0,0.0
11.0,102.0,0.0,94.0,0.0
12.0,82.0,0.0,82.0,0.0
13.0,90.0,0.0,94.0,0.0
14.0,94.0,0.0,92.0,0.0
15.0,84.0,0.0,84.0,0.0
16.0,100.0,0.0,94.0,0.0
17.0,86.0,0.0,80.0,0.0
18.0,96.0,0.0,98.0,0.0
19.0,94.0,0.0,84.0,0.0
20.0,52.0,0.0,50.0,0.0
21.0,322.0,284.0,242.0,0.0
22.0,478.0,384.0,284.0,0.0
23.0,476.0,374.0,282.0,0.0
24.0,462.0,376.0,282.0,0.0
25.0,468.0,370.0,270.0,0.0
26.0,472.0,370.0,272.0,0.0
27.0,466.0,374.0,270.0,0.0
28.0,462.0,390.0,278.0,0.0
29.0,466.0,376.0,278.0,0.0
30.0,466.0,374.0,260.0,0.0
31.0,466.0,343.0,308.0,0.0
32.0,314.0,262.0,268.0,0.0
33.0,452.0,356.0,292.0,0.0
34.0,478.0,370.0,290.0,0.0
35.0,478.0,376.0,276.0,0.0
36.0,470.0,334.0,278.0,0.0
37.0,457.0,488.0,276.0,0.0
38.0,484.0,414.0,276.0,0.0
39.0,482.0,374.0,282.0,0.0
40.0,460.0,372.0,278.0,0.0
41.0,474.0,380.0,278.0,0.0
42.0,387.0,350.0,284.0,0.0
43.0,466.0,380.0,274.0,0.0
44.0,474.0,368.0,276.0,0.0
45.0,490.0,386.0,280.0,0.0
46.0,468.0,372.0,278.0,0.0
47.0,326.0,264.0,228.0,0.0
48.0,282.0,240.0,164.0,0.0
49.0,456.0,384.0,276.0,0.0
50.0,476.0,376.0,286.0,0.0
51.0,266.0,135.0,164.0,0.0
53.0,887.0,1021.0,1132.0,824.0
54.0,1449.0,1592.0,1223.0,1778.0
55.0,733.0,859.0,842.0,883.0
56.0,73.0,89.0,112.0,78.0
57.0,84.0,64.0,27.0,12.0
58.0,14.0,35.0,20.0,20.0
59.0,71.0,80.0,56.0,85.0
60.0,44.0,57.0,39.0,73.0
61.0,50.0,24.0,61.0,32.0
62.0,131.0,132.0,128.0,48.0
63.0,94.0,107.0,75.0,144.0
64.0,32.0,36.0,42.0,23.0
65.0,569.0,569.0,607.0,572.0
66.0,1007.0,1032.0,1028.0,1108.0
67.0,559.0,821.0,1046.0,854.0
68.0,1312.0,1135.0,1074.0,1120.0
69.0,1534.0,1338.0,1323.0,1256.0
70.0,1434.0,1455.0,1580.0,1332.0
71.0,275.0,204.0,239.0,175.0
72.0,341.0,227.0,232.0,247.0
73.0,908.0,939.0,937.0,825.0
74.0,1824.0,1749.0,1628.0,1738.0
75.0,1384.0,1642.0,1572.0,1386.0
76.0,1439.0,1605.0,1439.0,1559.0
77.0,1728.0,1626.0,1745.0,1726.0
78.0,1455.0,1336.0,1197.0,1521.0
79.0,1357.0,1345.0,1523.0,1348.0
80.0,1803.0,1672.0,1774.0,1755.0
81.0,1381.0,1237.0,1192.0,1147.0
82.0,568.0,679.0,755.0,670.0
83.0,322.0,279.0,332.0,394.0
105.0,160.0,0.0,144.0,0.0
106.0,244.0,0.0,242.0,0.0
107.0,246.0,0.0,240.0,0.0
108.0,232.0,0.0,226.0,0.0
109.0,242.0,0.0,238.0,0.0
110.0,240.0,0.0,240.0,0.0
111.0,238.0,0.0,162.0,0.0
112.0,238.0,0.0,386.0,0.0
113.0,212.0,0.0,248.0,0.0
115.0,74.0,0.0,78.0,0.0
116.0,1332.0,0.0,1344.0,0.0
117.0,1330.0,0.0,1312.0,0.0
118.0,1206.0,0.0,1186.0,0.0
119.0,188.0,0.0,188.0,0.0
